show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80115432,TV Show,Spirit: Riding Free,,"Amber Frank, Sydney Park, Bailey Gambertoglio, Darcy Rose Byrnes, Nolan North, Kari Wahlgren, Andy Pessoa, Tiya Sircar, Jonathan Craig WIlliams, Robert Knepper",United States," April 5, 2019",2019,TV-Y7,8 Seasons,Kids' TV,"In a small Western town, spunky ex-city girl Lucky forms a tight bond with wild horse Spirit while having adventures with best pals Pru and Abigail."
80130911,TV Show,Chewing Gum,,"Michaela Coel, John Macmillan, Robert Lonsdale, Danielle Walters, Kadiff Kirwan, Susan Wokoma, Shola Adewusi, Sarah Hoare, Abby Rakic-Platt, Maggie Steed, Olisa Odele",United Kingdom," April 4, 2017",2017,TV-MA,2 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows","The virginal Tracey, who was raised in a strictly religious Tower Hamlets flat, is ready to realize her potential. And the first step is having sex."
80204451,TV Show,BAKI,,"Nobunaga Shimazaki, Takayuki Sugo, Bin Shimada, Rikiya Koyama, Takuya Eguchi, Banjo Ginga, Takehito Koyasu, Kenjiro Tsuda, Chafurin, Issei Futamata, Mugihito, Yoshihisa Kawahara, Sora Amamiya, Toru Furuya",Japan," April 30, 2019",2018,TV-MA,2 Seasons,"Anime Series, International TV Shows","While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on."
80199128,TV Show,Kim's Convenience,,"Paul Sun-Hyung Lee, Jean Yoon, Andrea Bang, Simu Liu, Andrew Phung, Nicole Power",Canada," April 3, 2019",2019,TV-14,3 Seasons,TV Comedies,"While running a convenience store in Toronto, members of a Korean-Canadian family deal with customers, each other and the evolving world around them."
80049277,TV Show,Ash vs. Evil Dead,,"Bruce Campbell, Lucy Lawless, Ray Santiago, Dana DeLorenzo, Jill Marie Jones",United States," April 29, 2019",2018,TV-MA,3 Seasons,"TV Action & Adventure, TV Comedies, TV Horror","Thirty years later, Ash Williams – demon hunter par excellence – is back to battle a new Deadite plague. He may have lost a hand, but not his touch."
80046347,TV Show,Señora Acero,,"Blanca Soto, Litzy, Damián Alcázar, Marco Pérez, Jorge Zárate, Rossana San Juan, Andrés Palacios, Rebecca Jones, Lincoln Palomeque","Mexico, United States"," April 28, 2019",2018,TV-14,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","When her drug-trafficking husband dies, an unassuming woman stakes her own claim in the business in order to care for her gravely ill son."
80136790,TV Show,Goodnight DJ 1,,"Chan Fong, Z-Chen, Frederick Lee, Melvin Sia, Chris Tong, Rickman Chia, Henley Hii",," April 27, 2018",2016,TV-14,2 Seasons,"International TV Shows, TV Dramas, TV Horror","Young radio announcers from varying backgrounds encounter the supernatural in mysterious dreams, accidents and everyday life."
80127464,TV Show,Mar de Plástico,,"Rodolfo Sancho, Belén López, Pedro Casablanc, Luis Fernández, Patrick Criado, Nya de la Rubia, Jesús Castro, Fernando Cayo",Spain," April 27, 2017",2017,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","In a town in southern Spain where racial tensions run high among the workers in its many greenhouses, a cop investigates the murder of a young woman."
80987209,TV Show,"Rica, Famosa, Latina",,,United States," April 26, 2019",2016,TV-14,4 Seasons,"International TV Shows, Reality TV, Spanish-Language TV Shows","This reality series follows the lives of a group of wealthy, successful Latina women in Los Angeles."
80189829,TV Show,The Protector,,"Çağatay Ulusoy, Ayça Ayşin Turan, Hazar Ergüçlü, Okan Yalabık, Mehmet Kurtuluş, Yurdaer Okur",Turkey," April 26, 2019",2019,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Action & Adventure","Discovering his ties to a secret ancient order, a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy."
80244228,TV Show,Beauty and the Bitches,,"Methinee Kingpayome, Son Songpaisarn, Yingying Sarucha, Pim Pimjira Jaroenlak, Jespipat Tilapornputt, Groupz Chutharut Anusin, Aon Korakot Tunkaew, Raviyanun Takerd, Nat Thephussadin Na Ayutthaya, Bam Pakakanya Charoenyos, Eye Warapairin Laphatsanitirot, Pemy Peramin Thabkaew, Darin Hansen, Hongyok Pornphan Rerkatakarn, Rattanapond Klinkulabhiran, Oliver Pupart, Organ Wacharapolmek, Patiparn Pataweekarn, Yuthana Puengklarng, Ak Akarat, Point Cholawit Meetongcom, Copter Phumin, Koii Korakod, Mila Thanapa, Mild Anis Suwit",," April 23, 2019",2016,TV-14,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",Beauty pageant contestants from all over Thailand fight for the crown as they contend with drama and intrigue behind the scenes.
80018869,TV Show,Liv and Maddie,,"Dove Cameron, Joey Bragg, Tenzing Norgay Trainor, Kali Rocha, Benjamin King",United States," April 23, 2017",2017,TV-G,4 Seasons,"Kids' TV, TV Comedies","After four years in Hollywood as a television star, Liv returns to Wisconsin to discover that either she – or her family – has changed."
80050007,TV Show,The Mr. Peabody and Sherman Show,,"Chris Parnell, Max Charles, Dieter Jansen, Da'Vine Joy Randolph",United States," April 21, 2017",2017,TV-Y7,4 Seasons,"Kids' TV, TV Comedies","Mr. Peabody and Sherman host a zany late-night comedy show from a swanky penthouse, with time-traveling historical figures and a live audience."
80116626,TV Show,The Cravings,,"Park Hee-bon, Phillip Choi, Hong Wan-pyo, Choi Bae-yeong, Hyuk-kwon Park, Yang Hyeon-min",South Korea," April 20, 2017",2016,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Comedies","Thirtysomething career woman Jae-yeong attempts to juggle her job and personal relationships, all the while never failing to eat well."
70158329,TV Show,Star Trek: The Next Generation,,"Patrick Stewart, Jonathan Frakes, LeVar Burton, Michael Dorn, Marina Sirtis, Brent Spiner, Gates McFadden, Majel Barrett, Wil Wheaton",United States," April 2, 2018",1993,TV-PG,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","Decades after the adventures of the original Enterprise crew, Capt. Jean-Luc Picard leads a new Enterprise on missions to explore unknown worlds."
80091341,TV Show,Cuckoo,,"Andy Samberg, Taylor Lautner, Greg Davies, Helen Baxendale, Tamla Kari, Tyger Drew-Honey, Esther Smith",United Kingdom," April 19, 2019",2019,TV-14,5 Seasons,"British TV Shows, International TV Shows, TV Comedies","Rachel shocks her proper British parents when she marries an American hippie, but it's just the first in a series of surprises for the family."
80036747,TV Show,Pororo - The Little Penguin,,,South Korea," April 19, 2019",2013,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows","On a tiny island, Pororo the penguin has fun adventures with his friends Eddy the fox, Loopy the beaver, Poby the polar bear and Crong the dinosaur."
80173174,TV Show,Samantha!,,"Emmanuelle Araújo, Douglas Silva, Sabrina Nonata, Cauã Gonçalves, Daniel Furlan, Alice Braga, Alessandra Negrini, Lorena Comparato, Rodrigo Pandolfo, Luciana Vendramini, Maria Eduarda, Sidney Alexandre, Enzo Ovideo, Mauricio Xavier, Paulo Tiefenthaler, Ary França",Brazil," April 19, 2019",2019,TV-MA,2 Seasons,"International TV Shows, TV Comedies","A child star in the '80s, Samantha clings to the fringes of celebrity with hilarious harebrained schemes to launch herself back into the spotlight."
80190407,TV Show,Murderous Affairs,,,United States," April 17, 2018",2017,TV-14,3 Seasons,"Crime TV Shows, Docuseries","Mixing interviews with dramatic re-enactments, this series focuses on lethal love affairs and spouses driven to murder."
70227189,TV Show,Lost Girl,,"Anna Silk, Kris Holden-Ried, Ksenia Solo, Richard Howland, Zoie Palmer, K.C. Collins",Canada," April 17, 2016",2015,TV-14,5 Seasons,"TV Dramas, TV Horror, TV Mysteries","Discovering she's a succubus who sustains herself by feeding on the sexual energy of humans, seductive Bo sets out on a journey to understand herself."
70264078,TV Show,Mr. Young,,"Brendan Meyer, Matreya Fedor, Gig Morton, Kurt Ostlund, Emily Tennant, Milo Shandel",Canada," April 16, 2019",2013,TV-G,2 Seasons,"Kids' TV, TV Comedies","After Adam graduates from college at age 14, he heads back to high school to teach science, where his crush and his best friends are his students!"
80239700,TV Show,Psiconautas,,"Guillermo Toledo, Gabriel Goity, Florencia Peña, Julieta Zylberberg, Martín Piroyansky, Luis Ziembrowski, Verónica Llinás, Emilio Disi",Argentina," April 15, 2018",2016,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",A Spanish con man masquerades as a therapist and starts leading group sessions in Argentina for a crew of gullible misfits.
80231523,TV Show,The Minimighty Kids,,,France," April 15, 2018",2012,TV-G,2 Seasons,"Kids' TV, TV Comedies","Some have big feet or a sniffly nose, others are clumsy or too sweaty – but these kids soon discover their mini problems can become superpowers."
80126877,TV Show,Filinta,,"Onur Tuna, Serhat Tutumluer, Mehmet Özgür, Naz Elmas, Kayra Şenocak, Kamil Güler, Ceyhun Ergin, Burcu Çoban, Umut Kırcalı, Sencer Serta",Turkey," April 15, 2017",2015,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure","In 19th-century Istanbul, a young police officer investigates crimes and falls in love with the daughter of a wealthy merchant conspiring against him."
80126599,TV Show,Leyla and Mecnun,Onur Ünlü,"Ali Atay, Melis Birkan, Serkan Keskin, Ahmet Mümtaz Taylan, Cengiz Bozkurt, Osman Sonant, Köksal Engür, Ege Tanman, İştar Gökseven",Turkey," April 15, 2017",2014,TV-PG,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies","Destiny brings Mecnun and Leyla together as newborns, and again years later. Despite unexpected turns in Mecnun's zany life, Leyla remains a constant."
80049872,TV Show,Chelsea,,,United States," April 14, 2017",2017,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies","It's not her first talk show, but it is a first of its kind. Ideas, people and places that fascinate her, all in her unique style."
80066227,TV Show,Crazy Ex-Girlfriend,,"Rachel Bloom, Vincent Rodriguez III, Santino Fontana, Donna Lynne Champlin, Pete Gardner, Vella Lovell, Gabrielle Ruiz, Scott Michael Foster",United States," April 13, 2019",2019,TV-14,4 Seasons,"Romantic TV Shows, TV Comedies","Still pining for Josh, the boy who dumped her ages ago, whip-smart lawyer Rebecca jettisons her New York life and moves to California to win him back."
80108373,TV Show,The Magic School Bus Rides Again,,"Kate McKinnon, Miles Koseleci-Vieira, Mikaela Blake, Gabby Clarke, Leke Maceda-Rustecki, Matthew Mintz, Lynsey Pham, Birva Pandya, Kaden Stephen, Lily Tomlin",United States," April 13, 2018",2018,TV-Y,2 Seasons,Kids' TV,"Ms. Frizzle's kid sister Fiona takes the wheel at Walkerville Elementary, leading the class on wild adventures packed with science-fueled fun."
70196145,TV Show,New Girl,,"Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone, Lamorne Morris, Damon Wayans Jr.",United States," April 11, 2019",2017,TV-14,7 Seasons,"Romantic TV Shows, TV Comedies","Still rebounding from a breakup, Jessica Day moves in with three single guys, all of whom are ready to help her understand the ways of the world."
80162994,TV Show,Talking Tom and Friends,,"Colin Hanks, Tom Kenny, James Adomian, Lisa Schwartz, Maria Bamford","Cyprus, Austria, Thailand"," April 10, 2019",2017,TV-G,2 Seasons,"Kids' TV, TV Comedies","Full of funny one-liners and always ready for an adventure, a talking cat and his equally chatty animal cohorts set out to become famous."
80186475,TV Show,Pokémon the Series,,"Sarah Natochenny, Laurie Hymes, Jessica Paquet, Rosie Reyes, Alyson Leigh Rosenfeld, Marc Swint, Rodger Parsons",Japan," April 1, 2019",2019,TV-Y7-FV,2 Seasons,"Anime Series, Kids' TV","Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull."
70272742,TV Show,Justin Time,,"Gage Munroe, Scott McCord, Jenna Warren",Canada," April 1, 2016",2012,TV-Y,2 Seasons,Kids' TV,"In Justin's dreams, he and his imaginary friends Olive and Squidgy travel around the world learning about nature and other cultures."
80067942,TV Show,Terrace House: Boys & Girls in the City,,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Ayumu Mochizuki, Kentaro",Japan," April 1, 2016",2016,TV-14,2 Seasons,"International TV Shows, Reality TV","A new set of six men and women start their lives together under one roof. All they get is a fabulous home and a car. As always, there is no script."
70136122,TV Show,Weeds,,"Mary-Louise Parker, Hunter Parrish, Alexander Gould, Kevin Nealon, Justin Kirk, Elizabeth Perkins, Allie Grant, Andy Milder, Tonye Patano, Romany Malco",United States," April 1, 2014",2012,TV-MA,8 Seasons,"TV Comedies, TV Dramas",A suburban mother starts selling marijuana to her affluent neighbors so she can maintain her comfortable lifestyle after her husband's sudden death.
70204989,TV Show,Gunslinger Girl,,"Yuuka Nanri, Kanako Mitsuhashi, Eri Sendai, Ami Koshimizu, Hidenobu Kiuchi, Mitsuru Miyamoto, Masashi Ebara, Norihiro Inoue, Rie Nakagawa, Masami Iwasaki, Laura Bailey, Luci Christian, Caitlin Glass, Alese Johnson, Monica Rial, Jerry Jewell, Stephanie Young, Mike McFarland",Japan,,2008,TV-14,2 Seasons,"Anime Series, Crime TV Shows","On the surface, the Social Welfare Agency appears to help orphaned schoolgirls, but it's actually turning them into lethal agents."
70304979,TV Show,Anthony Bourdain: Parts Unknown,,Anthony Bourdain,United States,,2018,TV-PG,5 Seasons,Docuseries,This CNN original series has chef Anthony Bourdain traveling to extraordinary locations around the globe to sample a variety of local cuisines.
70153412,TV Show,Frasier,,"Kelsey Grammer, Jane Leeves, David Hyde Pierce, Peri Gilpin, John Mahoney, Dan Butler",United States,,2003,TV-PG,11 Seasons,"Classic & Cult TV, TV Comedies",Frasier Crane is a snooty but lovable Seattle psychiatrist who dispenses advice on his call-in radio show while ignoring it in his own relationships.
70243132,TV Show,La Familia P. Luche,,"Eugenio Derbez, Consuelo Duval, Luis Manuel Ávila, Regina Blandón, Miguel Perez, Barbara Torres, Dalilah Polanco, Pierre Angelo",United States,,2012,TV-14,3 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies","This irreverent sitcom featues Ludovico, Federica and their three children Bibi, Junior and Ludoviquito, living in Ciudad P. Luche."
80005756,TV Show,The Adventures of Figaro Pho,,"Luke Jurevicius, Craig Behenna, Charlotte Hamlyn, Stavroula Mountzouris, Aletheia Burney",Australia,,2015,TV-Y7,2 Seasons,"Kids' TV, TV Comedies","Imagine your worst fears, then multiply them: Figaro is a boy with any number of phobias and a highly quirky and imaginative way of dealing with them."
80159925,TV Show,Kikoriki,,Igor Dmitriev,,,2010,TV-Y,2 Seasons,Kids' TV,"A wacky rabbit and his gang of animal pals have fun solving problems, sharing stories and exploring their sometimes magical, always special world."
80000063,TV Show,Red vs. Blue,,"Burnie Burns, Jason Saldaña, Gustavo Sorola, Geoff Lazer Ramsey, Joel Heyman, Matt Hullum, Dan Godwin, Kathleen Zuelch, Yomary Cruz, Nathan Zellner",United States,,2015,NR,13 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","This parody of first-person shooter games, military life and science-fiction films centers on a civil war fought in the middle of a desolate canyon."
70286564,TV Show,Maron,,"Marc Maron, Judd Hirsch, Josh Brener, Nora Zehetner, Andy Kindler",United States,,2016,TV-MA,4 Seasons,TV Comedies,"Marc Maron stars as Marc Maron, who interviews fellow comedians for his popular podcast, only to reveal more about his own neuroses and relationships."
80116008,Movie,Little Baby Bum: Nursery Rhyme Friends,,,,,2016,,60 min,Movies,"Nursery rhymes and original music for children accompanied by bright, playful animation engage and educate about numbers, shapes, colors and more."
